ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,ZoneID,Territory,Dominance,Domain,Posture,AreaID,City,CenterX,CenterY,Plots,Value,FriendlyStrength,EnemyStrength,NeutralStrength,Neighbors,Units
4445,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,132771,20314,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Fusilier"":1,""Field Gun"":3,""Great Bombard"":1}}"
4446,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,13,6,26,72,185240,56121,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Lancer"":1,""Janissary"":2,""Field Gun"":3}}"
4447,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,Enemy,Enemy,Land,Withdraw,1,Batam,27,18,12,42,0,40298,0,"[-2768,2768,-1672,1598]","{""Indonesia"":{""Fusilier"":1}}"
4448,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,24,76063,9310,0,"[-1904,2108,-5976]","{""The Ottomans"":{""Lancer"":1}}"
4449,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,24,88988,4655,0,"[-2108,6286,1904,2676,-1904,-6286]","{""The Ottomans"":{""Janissary"":1}}"
4450,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,16,3,104841,0,11480,"[-2514,-2108,2676,1037,2985]","{""The Ottomans"":{""Janissary"":1}}"
4451,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,27,20,24,87689,0,0,"[6286,-2676,2108,2985,-2108,2514]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1,""Field Gun"":1}}"
4452,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,Enemy,Enemy,Land,Withdraw,1,Daegu,25,14,23,48,10800,122238,0,"[4011,-2768,2646,1672,1031,1598]","{""Indonesia"":{""Fusilier"":1}}"
4453,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,18,24,55130,0,0,"[-2676,2676,-2985,2514,1037,2884,-2884]","{""The Ottomans"":{""Janissary"":2,""Field Gun"":1}}"
4454,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Enemy,Friendly,Land,Steamroll,1,Mataram,17,4,22,336,137198,68100,0,"[1531,-3191,4011,1039,-1039]","{""Indonesia"":{""Fusilier"":2,""Lancer"":1},""The Ottomans"":{""Cavalry"":1,""Lancer"":1,""Janissary"":1}}"
4455,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,67521,0,0,"[1029,5976,3938,-3817,-5976,-3938,-1991]","{""The Ottomans"":{""Janissary"":1}}"
4456,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Even,Land,Counterattack,1,Busan,14,10,20,96,133272,106237,0,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Fusilier"":1,""Janissary"":1,""Field Gun"":2}}"
4457,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Enemy,Enemy,Land,Withdraw,1,Seoul,19,9,32,84,81168,164039,0,"[1531,3938,3191,-3938,-4011,1039,2768,1034,2646]","{""Indonesia"":{""Fusilier"":1,""Gatling Gun"":3,""Field Gun"":2},""The Ottomans"":{""Corvette"":1}}"
4458,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,Friendly,Friendly,Land,Counterattack,1,Ormus,9,18,20,24,58049,0,7040,"[-2514,-5976,1029,-1037,3817,1991,-1991]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4459,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4011,Enemy,Even,Sea,Attrition,9,Seoul,19,14,8,4,87543,80280,0,"[-3938,4011,-100004,-2768]","{""The Ottomans"":{""Frigate"":1}}"
4460,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5976,Friendly,Friendly,Sea,Counterattack,0,Ormus,8,18,13,8,29745,0,9750,"[-1904,1904,-1029,-2514,5976,-1037,-1991,-3817,1991,3817]","{""The Ottomans"":{""Frigate"":1}}"
4461,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,31,8,71831,13965,0,"[-1179,1904,-2108,-1029,2108,1029,-5976,-2514,-100003,-6286]","{""The Ottomans"":{""Frigate"":2,""Corvette"":1}}"
4462,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1672,Enemy,Even,Sea,Exploit Flanks,9,Batam,25,21,37,14,18700,29500,0,"[-2768,-100004,-4402,1672,-4163,1598,-1598]","{""Indonesia"":{""Cruiser"":1},""The Ottomans"":{""Corvette"":2}}"
4463,301,{},1761656875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3938,Friendly,Friendly,Sea,Counterattack,9,Busan,16,14,12,8,126734,47616,0,"[3817,3938,-3817,-4011,4011,-100004]","{""Korea"":{""Corvette"":1},""The Ottomans"":{""Frigate"":2,""Corvette"":2}}"
4464,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,21,36,108560,17166,0,"[1179,-1029,-1904,1247,5976,3817,3938]","{""The Ottomans"":{""Frigate"":1}}"
4465,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,23,27,35290,0,51818,"[2514,2985,-2514,2884,-1037,1038,1991]","{""City-State Lhasa"":{""Fusilier"":1}}"
4466,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Enemy,Even,Land,Exploit Flanks,1,Geneva,5,4,18,12,62140,56533,0,"[-1040,1179,1247]","{""City-State Geneva"":{""Fusilier"":1,""Musketman"":1}}"
4467,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,13,24,90010,38540,0,"[-1179,1040,1029,-1029,1247]","{""The Ottomans"":{""Janissary"":4,""Field Gun"":1}}"
4468,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,122585,20390,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Fusilier"":1,""Field Gun"":3}}"
4469,302,{},1761656915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,13,6,26,72,156056,69124,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1,""Field Gun"":4}}"
4470,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,24,89155,0,0,"[-1904,2108,-5976]","{""The Ottomans"":{""Lancer"":1}}"
4471,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,24,81474,0,0,"[-2108,6286,1904,2676,-1904,-6286]","{""The Ottomans"":{""Janissary"":1}}"
4472,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,16,3,106258,0,13700,"[-2514,-2108,2676,1037,2985]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4473,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,27,20,24,83421,0,0,"[6286,-2676,2108,2985,-2108,2514]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1}}"
4474,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,Enemy,Enemy,Land,Withdraw,1,Daegu,25,14,23,48,5160,136336,0,"[4011,-2768,2646,1672,1031,1598]","{""Indonesia"":{""Fusilier"":1}}"
4475,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,18,24,73782,0,0,"[-2676,2676,-2985,2514,1037,2884,-2884]","{""Barbarians"":{""Tercio"":1},""The Ottomans"":{""Janissary"":2,""Field Gun"":1}}"
4476,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Enemy,Even,Land,Attrition,1,Mataram,17,4,22,288,108844,94908,0,"[1531,-3191,4011,1039,-1039]","{""Indonesia"":{""Fusilier"":2},""The Ottomans"":{""Cavalry"":1,""Lancer"":1,""Janissary"":1}}"
4477,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,76936,7346,0,"[1029,5976,3938,-3817,-5976,-3938,-1991]","{""The Ottomans"":{""Frigate"":1,""Janissary"":1}}"
4478,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Even,Land,Counterattack,1,Busan,14,10,20,96,119300,112404,0,"[1029,1247,3817,1531,-3938,4011]","{""Indonesia"":{""Fusilier"":1},""The Ottomans"":{""Fusilier"":1,""Janissary"":2,""Corvette"":1,""Field Gun"":1}}"
4479,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Enemy,Enemy,Land,Withdraw,1,Seoul,19,9,32,84,66887,176643,0,"[1531,3938,3191,-3938,-4011,1039,2768,1034,2646]","{""Indonesia"":{""Cavalry"":1,""Gatling Gun"":3,""Field Gun"":3}}"
4480,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,Friendly,Friendly,Land,Counterattack,1,Ormus,9,18,20,18,77686,0,7040,"[-2514,-5976,1029,-1037,3817,1991,-1991]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4481,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2768,Enemy,Enemy,Sea,Withdraw,9,Daegu,22,16,21,16,21060,87572,0,"[-4011,-100004,2768,-1672,1672]","{""The Ottomans"":{""Corvette"":1}}"
4482,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100004,Neutral,Friendly,Sea,Exploit Flanks,9,,20,21,31,1,10320,0,0,"[-3817,-3938,-1991,-5018,-4011,-2768,-4402,-1672]","{""Venice"":{""Frigate"":1},""The Ottomans"":{""Corvette"":2}}"
4483,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4011,Enemy,Even,Sea,Attrition,9,Seoul,19,14,8,4,71698,103097,0,"[-3938,4011,-100004,-2768]","{""The Ottomans"":{""Frigate"":2}}"
4484,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6286,Enemy,Friendly,Sea,Steamroll,0,Kayseri,53,23,37,64,4318,797,0,"[-6180,-100007,-100003,6286,-2676,-1904,-2108,2108]","{""The Ottomans"":{""Corvette"":1}}"
4485,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,31,8,76051,0,0,"[-1179,1904,-2108,-1029,2108,1029,-5976,-2514,-100003,-6286]","{""The Ottomans"":{""Frigate"":2}}"
4486,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3938,Friendly,Friendly,Sea,Counterattack,9,Busan,16,14,12,8,106213,56592,0,"[3817,3938,-3817,-4011,4011,-100004]","{""Korea"":{""Corvette"":1}}"
4487,302,{},1761656916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Even,Sea,Counterattack,0,Edirne,1,10,30,32,55762,33463,0,"[-1040,-1904,1179,-6352,-100002,-100003]","{""City-State Geneva"":{""Cruiser"":1},""The Ottomans"":{""Frigate"":1}}"
4488,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,21,36,106479,11599,0,"[1179,-1029,-1904,1247,5976,3817,3938]","{""The Ottomans"":{""Janissary"":2}}"
4489,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,23,27,51168,0,49598,"[2514,2985,-2514,2884,-1037,1038,1991]","{""City-State Lhasa"":{""Fusilier"":1}}"
4490,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Enemy,Even,Land,Steamroll,1,Geneva,5,4,18,12,66627,56275,0,"[-1040,1179,1247]","{""City-State Geneva"":{""Fusilier"":1,""Musketman"":2,""Cruiser"":1},""The Ottomans"":{""Janissary"":1}}"
4491,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,13,24,103957,33385,0,"[-1179,1040,1029,-1029,1247]","{""The Ottomans"":{""Janissary"":1}}"
4492,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,126435,33385,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Janissary"":2,""Field Gun"":4}}"
4493,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,13,6,26,72,166067,56250,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Fusilier"":1,""Lancer"":2,""Janissary"":1,""Field Gun"":4}}"
4494,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,24,75585,0,0,"[-1904,2108,-5976]","{""The Ottomans"":{""Lancer"":1}}"
4495,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,Neutral,Friendly,Land,Attrition,1,Kaesong,14,23,12,3,22895,0,28633,"[5976,-5976,-1991,-1037,1037,1038]","{""Korea"":{""Tercio"":1}}"
4496,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,24,61724,9280,0,"[-2108,6286,1904,2676,-1904,-6286]","{""The Ottomans"":{""Janissary"":1}}"
4497,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,16,3,98174,0,11480,"[-2514,-2108,2676,1037,2985]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4498,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,27,20,24,79774,9280,0,"[6286,-2676,2108,2985,-2108,2514]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1}}"
4499,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,18,24,79467,0,0,"[-2676,2676,-2985,2514,1037,2884,-2884]","{""The Ottomans"":{""Janissary"":2,""Field Gun"":1}}"
4500,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Enemy,Even,Land,Attrition,1,Mataram,17,4,22,144,114779,78458,0,"[1531,-3191,4011,1039,-1039]","{""Indonesia"":{""Fusilier"":2,""Lancer"":1},""The Ottomans"":{""Janissary"":1}}"
4501,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,80498,0,0,"[1029,5976,3938,-3817,-5976,-3938,-1991]","{""The Ottomans"":{""Frigate"":1,""Janissary"":1}}"
4502,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Even,Land,Counterattack,1,Busan,14,10,20,96,118565,103004,0,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Cavalry"":1,""Fusilier"":1,""Janissary"":2,""Corvette"":1,""Field Gun"":1}}"
4503,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Enemy,Enemy,Land,Withdraw,1,Seoul,19,9,32,84,60929,190736,0,"[1531,3938,3191,-3938,-4011,1039,2768,1034,2646]","{""Indonesia"":{""Gatling Gun"":3,""Field Gun"":3}}"
4504,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,Friendly,Friendly,Land,Counterattack,1,Ormus,9,18,20,18,58671,0,7040,"[-2514,-5976,1029,-1037,3817,1991,-1991]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4505,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6286,Enemy,Even,Land,Steamroll,14,Kayseri,55,24,10,48,18255,14773,0,"[2108,2676,-2676,-6286]","{""Indonesia"":{""Commando"":1}}"
4506,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3817,Friendly,Friendly,Sea,Counterattack,11,Jeonju,14,16,15,8,72173,0,8700,"[3817,-5976,-3938,-1991,-100004]","{""The Ottomans"":{""Corvette"":1}}"
4507,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1991,Neutral,Friendly,Sea,Attrition,9,Kaesong,16,21,34,4,24168,0,22963,"[-5976,5976,-1037,1991,3817,-3817,-1038,-100004]","{""Korea"":{""Corvette"":1},""Venice"":{""Frigate"":1},""The Ottomans"":{""Corvette"":2}}"
4508,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6286,Enemy,Even,Sea,Exploit Flanks,0,Kayseri,53,23,37,16,14478,19340,0,"[-6180,-100007,-100003,6286,-2676,-1904,-2108,2108]","{""Indonesia"":{""Ironclad"":1},""The Ottomans"":{""Frigate"":2,""Corvette"":1}}"
4509,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3938,Friendly,Friendly,Sea,Counterattack,9,Busan,16,14,12,8,104140,55676,0,"[3817,3938,-3817,-4011,4011,-100004]","{""Korea"":{""Corvette"":1},""The Ottomans"":{""Frigate"":2}}"
4510,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Enemy,Even,Sea,Exploit Flanks,0,Geneva,2,3,35,4,35477,43603,0,"[-1179,1040,-100000,-1247,-100002]","{""The Ottomans"":{""Frigate"":1}}"
4511,303,{},1761656959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,30,8,92843,23423,0,"[-1040,-1904,1179,-6352,-100002,-100003]","{""The Ottomans"":{""Frigate"":1}}"
4512,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,21,36,115181,17951,0,"[1179,-1029,-1904,1247,5976,3817,3938]","{""The Ottomans"":{""Field Gun"":1}}"
4513,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Enemy,Even,Land,Steamroll,1,Geneva,5,4,18,12,72786,54825,0,"[-1040,1179,1247]","{""City-State Geneva"":{""Fusilier"":1,""Musketman"":3,""Cruiser"":1},""The Ottomans"":{""Field Gun"":1}}"
4514,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,13,24,91767,34062,0,"[-1179,1040,1029,-1029,1247]","{""The Ottomans"":{""Janissary"":4}}"
4515,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,161384,31351,0,"[1040,1179,1029,-1247,1531,3938]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":2}}"
4516,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,13,6,26,72,192286,63262,0,"[1247,-1531,3938,-3191,3191,4011]","{""The Ottomans"":{""Fusilier"":1,""Lancer"":1,""Janissary"":3,""Field Gun"":4}}"
4517,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,12,24,69308,0,0,"[-1904,2108,-5976]","{""The Ottomans"":{""Lancer"":1}}"
4518,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,Neutral,Friendly,Land,Attrition,1,Kaesong,14,23,12,3,22591,0,31483,"[5976,-5976,-1991,-1037,1037,1038]","{""Korea"":{""Tercio"":1}}"
4519,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,14,Samsun,1,22,16,24,73639,9280,0,"[-2108,6286,1904,2676,-1904,-6286]","{""The Ottomans"":{""Janissary"":1}}"
4520,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,16,3,96593,0,11230,"[-2514,-2108,2676,1037,2985]","{""The Ottomans"":{""Janissary"":2}}"
4521,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,27,20,24,85406,9280,0,"[6286,-2676,2108,2985,-2108,2514]","{""The Ottomans"":{""Lancer"":1,""Janissary"":1,""Field Gun"":1}}"
4522,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,Neutral,Friendly,Land,Attrition,14,Suwon,10,31,17,12,56271,0,33498,"[2985,1037,1038,-2884,-1038]","{""Korea"":{""Crossbowman"":1,""Tercio"":1}}"
4523,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985,Friendly,Friendly,Land,Counterattack,14,Izmir,6,30,18,24,84444,0,0,"[-2676,2676,-2985,2514,1037,2884,-2884]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4524,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,Enemy,Even,Land,Exploit Flanks,1,Mataram,17,4,22,144,106685,96121,0,"[1531,-3191,4011,1039,-1039]","{""Indonesia"":{""Fusilier"":2},""The Ottomans"":{""Cavalry"":1,""Lancer"":1}}"
4525,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,Friendly,Friendly,Land,Counterattack,1,Jeonju,11,14,18,24,99573,0,0,"[1029,5976,3938,-3817,-5976,-3938,-1991]","{""The Ottomans"":{""Janissary"":1}}"
4526,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,Friendly,Even,Land,Counterattack,1,Busan,14,10,20,72,156347,92389,0,"[1029,1247,3817,1531,-3938,4011]","{""The Ottomans"":{""Frigate"":1,""Fusilier"":1,""Janissary"":2,""Field Gun"":1}}"
4527,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,Enemy,Enemy,Land,Withdraw,1,Seoul,19,9,32,84,89793,176603,0,"[1531,3938,3191,-3938,-4011,1039,2768,1034,2646]","{""Indonesia"":{""Gatling Gun"":2,""Field Gun"":2}}"
4528,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976,Friendly,Friendly,Land,Counterattack,1,Ormus,9,18,20,18,64509,0,4570,"[-2514,-5976,1029,-1037,3817,1991,-1991]","{""The Ottomans"":{""Janissary"":1,""Field Gun"":1}}"
4529,304,{},1761657005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2108,Friendly,Even,Sea,Counterattack,0,Samsun,2,21,8,4,38910,25904,0,"[-1904,2108,-2514,2676,2514,-6286]","{""The Ottomans"":{""Frigate"":1}}"
